ID,Isi berita,label
81,"16 atlet muda berhasil meraih Super Tiket pada Audisi Umum PB Djarum 2026 - Makassar. Mereka selanjutnya menjalani fase karantina. Pencarian talenta bulutangkis ini berlangsung di GOR Dafest pada tanggal 4 sampai 8 Agustus 2026. Audisi Umum PB Djarum 2026 ini diikuti tak kurang 233 peserta dari 73 kota/kabupaten dengan tiga kategori usia yaitu U-11, KU 11, dan KU 12 baik putra maupun putri. Setelah mengikuti berbagai rangkaian kegiatan, terpilih 16 orang untuk lanjut ke fase karantina pada 14 September - 9 Oktober 2026. Pada tahap ini akan ada dua kali eliminasi, yakni 28 September dan 10 Oktober sebelum resmi bergabung dengan klub PB Djarum. ""Kami tim pencari bakat cukup kagum dengan karakter permainan para atlet di Audisi Umum PB Djarum 2026 - Makassar. Banyak dari mereka sudah memiliki kemampuan dasar yang baik dan tidak sedikit pula sudah pernah ikut audisi. Namun kami harus memilih yang terbaik sesuai dengan kebutuhan PB Djarum. Kami ucapkan kepada peraih Super Tiket, dan bagi yang belum berhasil jangan berkecil hati,"" kta Ketua Tim Pencari Bakat Audisi Umum PB Djarum 2026, Sigit Budiarto, dalam keterangan persnya. Liliyana Natsir yang turut memantau Audisi Umum PB Djarum 2026 - Makassar sejak hari pertama mengungkapkan, atlet-atlet putri yang mengikuti seleksi memiliki potensi yang cukup menjanjikan. Legenda bulutangkis kelahiran Manado, Sulawesi Utara, tersebut menilai mayoritas peserta memiliki postur yang relatif tinggi serta kekuatan pukulan yang menjadi modal penting untuk berkembang di level yang lebih tinggi. ""Kalau melihat atlet-atlet putri di Makassar, saya melihat banyak yang memiliki postur tinggi dan power yang cukup bagus. Ini tentu menjadi modal awal yang baik, walaupun masih perlu mengasah teknik, konsistensi, dan kemampuan bermain supaya bisa berkembang lebih jauh,"" ujar peraih medali emas Olimpiade Rio de Janeiro 2016 bersama Tontowi Ahmad tersebut. Berikut daftar peraih Super Tiket dari jalur turnamen maupun pilihan tim pencari bakat beserta asal kota dan klub: Super Tiket Jalur Turnamen * U-11 Putri : Arachely Sabila Kinga - Gorontalo, Gorontalo (Billionaires Gorontalo) * KU 11 Putri : Andi Nahwah Khaliqah - Makassar, Sulawesi Selatan (PB Champion Makassar) * KU 12 Putri : Kresensia Lembayung Ubung Mering - Balikpapan, Kalimantan Timur (Champion Klaten) * U-11 Putra : Muh. Nur Rizki Ismail - Kendari, Sulawesi Tenggara (PB Indojaya Kendari) * KU 11 Putra : Russel Junior Sumual - Minahasa Utara, Sulawesi Utara (PB Talenta) * KU 12 Putra : Muhammad Abidzar Alghifari - Balikpapan, Kalimantan Timur (PB Terpadu) Super Tiket Pilihan Tim Pencari Bakat U-11 Putri 1. Balqis Maharani S - Makassar, Sulawesi Selatan (Karsa Mandiri Makassar) KU 11 Putri 1. Kartika Madelynne Tambahani - Minahasa, Sulawesi Utara (Manguni Badminton Club) KU 12 Putri 1. Nadine Serenity Maweru Runtu - Makassar, Sulawesi Selatan (PB Avanti) 2. Ainiyah Farah Dai - Gorontalo, Gorontalo (Pelatkot Gorontalo) 3. Nur Hidayah - Makassar, Sulawesi Selatan (PB Yanti Jaya Makassar) U-11 Putra 1. Mickael Desman Pekey - Jayapura, Papua (Jayawijaya Badminton Club) 2. JJ Miguel Ongels - Ambon, Maluku (PB Micky) KU 11 Putra 1. Kean Alfa Y Warankiran - Makassar, Sulawesi Selatan (PB Tiga Berlian Makassar) KU 12 Putra 1. Muh. Faiz Athallah - Makassar, Sulawesi Selatan (PB Ukhuwah Makassar) 2. Geralldy Mananggel - Minahasa Utara, Sulawesi Utara (PB Talenta) (ran/mrp)",Sport
82,"Indonesia akan menjalani rangkaian event besar dalam waktu dekat. Mulai dari Kejuaraan Dunia, China Masters, dan Asian Games 2026. Khusus di China, Indonesia sedianya mendaftarkan 13 wakil dari lima sektor yang dipertandingkan. Namun, jumlah itu berkurang setelah enam pasang ditarik keikutsertaannya. PBSI membatalkan keikutsertaan pemain-pemain dari sektor ganda putri dan ganda campuran. Dalam laman BWF nama-nama seperti Febriana Dwipuji Kusuma/Meilysa Trias Puspitasari, Rachel Allessya Rose/Febi Setianingrum, Amallia Cahaya Pratiwi/Siti Fadia Silva Ramadhanti, serta Isyana Syahira Meida/Rinjani Kwinnara Nastine tertulis sebagai atlet ganda putri yang mundur. Sementara dua lainnya berasal dari ganda campuran yaitu Amri Syahnawi/Nita Violina Marwah dan Marwan Faza/Aisyah Salsabila Putri Pranata. Dengan demikian, Indonesia hanya menyisakan tujuh wakil saja di turnamen BWF World Tour Super 750 China Masters yang akan bergulir Shenzen Arena, 1-6 September 2026. Berikut daftar namanya Tunggal Putra Jonatan Christie Alwi Farhan Tunggal Putri Putri Kusuma Wardani Ganda Putra Fajar Alfian/Muhammad Shohibul Fikri Sabar Karyama Gutama/Moh. Reza Pahlevi Isfahani Leo Rolly Carnando/Daniel Marthin Ali Faathir Rayhan/Devin Artha Wahyudi.",Sport
83,"Legenda bulutangkis Susy Susanti menilai Putri Kusuma Wardani punya potensi meraih medali di Kejuaraan Dunia Bulutangkis 2026. Namun, ia masih perlu meningkatkan kematangan mental dan konsistensi. Hal itu merujuk pada lawan-lawan top 4 dunia yang bakal dihadapi Putri di Kejuaraan Dunia, New Delhi, pada 17-23 Agustus mendatang. ""Pastinya Kejuaraan Dunia ialah salah satu yang (event) penting. Saya melihat Putri sedang naik juga posisinya sudah mulai stabil,""kata Susy saat ditemui di ASNA Academy, pada Jumat (7/8/2026). ""Dia sudah mulai masuk semifinal-semifinal tapi proses itu kan harus bisa ditingkatkan lagi, kematangan, dan konsistensi seperti fokus dan mental agar dia tetap bertahan di lapangan,""ujarnya. Susy menyoroti Putri KW yang masih sering kehilangan poin sendiri. Makanya, untuk tampil maksimal di Kejuaraan Dunia, kondisi tersebut harus lekas diperbaiki. Apalagi persaingan tunggal putri khususnya di top delapan merata. ""Jadi masih ada non teknis seperti kadang-kadang terganggu dengan beberapa hal, mati-mati sendiri, itu yang mesti dibenahi,"" ujarnya. Namun, peraih medali emas Olimpiade 1992 ini tetap optimistis Putri dapat menjadi tumpuan baru tunggal putri Indonesia. Apalagi dia punya semua modal, baik itu fisik dan teknik. ""Saya percaya dia punya potensi cukup bagus dari postur juga oke, fisiknya juga bagus, dan teknik audah lebih matang. Tinggal disiplin dan fokus paling penting dan sangat dibutuhkan,"" tegas Susy. ""Peluang tetap ada (raih medali) walau ada An Se-young, Akane Yamaguchi, dan Wang Zhi Yi. Memang di (persaingan tunggal putri) delapan besar merata, tapi ranking empat besar itu yang harus bisa Putri tembus,"" kata juara dunia 1993 di Birmingham ini. ""Ya kita harus optimistis medali. Lihat dari prestasi belakangan, dia masuk semifinal dan final, Putri memang target harus minimal di situ."" ""Selain itu harapannya Putri jangan lekas puas, ini baru masuk semifinal (Kejuaraan Dunia), coba naikin lagi. Mudah-mudahan bisa terus konsisten sampai Olimpiade,""Susy memungkasi. Pada edisi lalu, Putri KW sukses membawa pulang medali perunggu Kejuaraan Dunia. Sementara itu, Indonesia sudah lama nirgelar dari tunggal putri. Terakhir kali diraih Susy di Birmingham pada 33 tahun silam. (mcy/aff)",Sport
84,"Pelatih Kepala Ganda Putra PBSI Antonius Budi Ariantho mengomentari hasil Raymond Indra/Nikolaus Joaquin yang belakangan kurang maksimal. Apa katanya? Menurut Anton, mereka masih butuh banyak pelajaran dan evaluasi menyeluruh. Kiprah Raymond/Joaquin dalam enam bulan terakhir masih belum konsisten. Kendati telah menembus tiga kali runner up di Indonesia Masters, Thailand Masters, dan Indonesia Open pada tahun ini. Terbaru saat keduanya main di Japan Open dan China Open bulan lalu. Alih-alih bisa meraih hasil maksimal, juara Australia Open 2025 itu justru terhenti di babak 32 dan 16 besar. ""Ya, Raymond/Joaquin kan kalau boleh dibilang masih muda ya untuk pengalamannya. Tapi ya enggak apa-apa, dari pertandingan kemarin mereka belajar dari pengalaman-pengalaman, kesalahan-kesalahannya,"" kata Anton di Pelatnas PBSI Cipayung, Jakarta Timur. Ia menyebut sudah berdiskusi dengan Raymond/Joaquin untuk membenahi kekurangan mereka. Salah satu yang jadi sorotan adalah pola permainan yang dinilai terlalu monoton. ""Kami juga sudah komunikasi, akan diperbaiki dari kelemahan-kelemahan mereka. Lalu ke depan akan ada polanya yang harus dirubah lagi. Mereka kan mainnya kencang terus, nah harus ada perubahan,"" Anton mengungkapkan. Tak hanya soal teknis, Anton juga menilai faktor non teknis juga masuk dalam evaluasi pasangan peringkat 12 dunia ini. ""Iya, ya harus kami perbaiki lah,"" tegasnya. Raymond/Joaquin rencananya dijadwalkan bertanding di Kejuaraan Dunia di New Delhi, India, pada 17-23 Agustus mendatang. (mcy/aff)",Sport
85,"Pelatih Kepala Ganda Putra Antonius Budi Ariantho mengatakan saat ini target Leo Rolly Carnando/Daniel Marthin ialah tampil di turnamen Super 300 dan 500. Tahun depan barulah naik level! Anton menyampaikan itu setelah Leo/Daniel sukses menjadi juara di Taipei Open 2026. ""Ya, mereka sementara ini memang harus cari poin dulu , karena pasangan yang baru. Saya juga sudah komunikasi dengan Leo/Daniel bahwa sekarang ini mereka harus benar-bener dari bawah dulu,"" kata Anton saat ditemui di Pelatnas PBSI Cipayung, Jakarta Timur. ""Dari (turnamen BWF Super 300, dari 500), ya dari situ dulu sampai nanti tahun depan, mereka bisa masuk ke level 750, 1000 ya, bisa masuk ranking di situ,"" ujarnya. Sejak Leo/Daniel kembali dipasangkan pada Mei lalu dan menjadi juara di Thailand Open, persaingan ganda putra baik di dalam maupun luar negeri sempat diprediksi makin panas. Sayangnya setelah gelar pertama tersebut, empat turnamen berikutnya, Leo/Daniel lebih banyak terhenti di babak-babak awal dan membuat ranking mereka tak meningkat signifikan. Saat ini, mereka berada di peringkat 58 BWF setelah mendapat kenaikan 20 tingkat setelah juara Taipei Open. Sementara untuk bisa tampil di turnamen-turnamen 750 ke atas, wajib berada di 32 besar dunia. ""Ya selama enam bulan ke depan ini menjadi kesempatan ini mereka untuk mencari poin sebanyak mungkin, supaya kalau sudah habis waktunya, tahun depan sudah menggunakan ranking Leo/Daniel yang sebenarnya. Selama ini kan mereka masih pakai ranking nasional,"" ungkap Anton. Tak hanya soal target tampil di turnamen level atas, Anton juga berencana menyiapkan Leo/Daniel sebagai salah satu pasangan untuk bersaing di race Olimpiade 2028 bersama Fajar Alfian/Muhammad Shohibul Fikri dan Raymond Indra/Nikolaus Joaquin. Adapun perhitungan poin Olimpiade akan dimulai Mei 2027. (mcy/aff)",Sport
86,"Sebelumnya, Jafar/Felisha menjadi sorotan setelah dicoret dari skuad Indonesia untuk Kejuaraan Dunia 2026. Saat itu, PBSI menjelaskan keputusan tersebut diambil berdasarkan hasil evaluasi menyeluruh, mulai dari aspek teknis hingga kondisi medis. Meski demikian, Kepala Bidang Pembinaan dan Prestasi (Kabid Binpres) PBSI Eng Hian menegaskan peluang Jafar/Felisha membela Indonesia di Asian Games Aichi-Nagoya 2026 masih terbuka. ""(Jafar/Felisha) masih memungkinkan ya karena kami belum memutuskan untuk short list-nya,"" kata Eng Hian di Pelatnas PBSI Cipayung, Jakarta Timur. Belum Tetapkan Skuad Final Pria yang akrab disapa Didi itu menjelaskan, PBSI sengaja memasukkan banyak nama ke dalam long list agar memiliki fleksibilitas saat menentukan skuad akhir. Hal itu dilakukan untuk mengantisipasi berbagai kemungkinan, termasuk perubahan pasangan maupun cedera pemain. ""Untuk sektor ganda campuran di Asian Games, di long list-nya semua saya masukkan (tidak hanya empat pasang). Jadi supaya kebutuhan perubahan partner, nama, amit-amit ada cedera masih bisa ubah nama,"" tuturnya. Selain Jafar/Felisha, sejumlah pasangan lain juga masuk dalam daftar panjang, seperti Amri Syahnawi/Nita Violina Marwah, Marwan Faza/Aisyah Salsabila Putri Pranata, Bagas Maulana/Indah Cahya Sari Jamil, pasangan non-Pelatnas Rehan Naufal Kusharjanto/Gloria Emanuelle Widjaja, hingga pemain dari kelompok pratama. Asian Games 2026 akan berlangsung di Aichi-Nagoya, Jepang, pada 19 September hingga 4 Oktober. PBSI telah menetapkan kuota sebanyak 20 atlet, terdiri dari 10 putra dan 10 putri. Dalam ajang tersebut, PBSI membidik satu medali emas, dengan sektor beregu putra dan ganda putra menjadi andalan untuk mewujudkan target tersebut. | Baca juga: PBSI Cari Pasangan untuk Adnan Maulana | (mcy/krs)",Sport
87,"Indonesia menurunkan 11 wakil dari lima sektor di Kejuaraan Dunia Bulutangkis 2026. Siapa saja mereka? Kejuaraan Dunia Bulutangkis atau BWF World Championships akan bergulir di New Delhi, India, pada 17-23 Agustus 2026. Di ajang prestisius ini, Indonesia menurunkan pemain-pemain terbaiknya. Mulai dari nomor tunggal yaitu Jonatan Christie yang menempati seeded ketiga. Ia berdampingan dengan atlet muda Alwi Farhan. Sementara dari sektor putri Putri Kusuma Wardani, yang menempati unggulan keenam, akan saling bahu membahu dengan juniornya, Thalita R. Wiryawan. Dari nomor ganda putra, Indonesia mengandalkan Fajar Alfian/Muhammad Shohibul Fikri. Pasangan ini baru saja menunjukkan konsistensinya setelah menjuarai dua turnamen beruntun di BWF World Tour Super 750 Japan Open dan Super 1000 China Open, sekaligus mempertahankan gelar mereka tahun lalu. Indonesia juga menurunkan dua pasang lainnya yaitu Raymond Indra/Nikolaus Joaquin. Ini bakal menjadi debut mereka di ajang badminton paling prestisius di dunia ini. Berikut Daftar Nama serta Undian Wakil Indonesia di Kejuaraan Dunia 2026 Tunggal Putra Jonatan Christie (3) Vs Matthias Kicklitz (Jerman) Alwi Farhan (11) Yoo Tae Bin (Korea Selatan) Tunggal Putri Thalita R. Wiryawan Vs Ines Lucia Castillo (Peru) Putri Kusuma Wardani Vs De Guzman M.Joy (Filipina) Ganda Putra Fajar Alfian/Muhammad Shohibul Fikri (dapat bye) Raymond Indra/Nikolaus Joaquin (bye) Sabar Karyaman Gutama/Moh. Reza Pahlevi (bye) Ganda Putri Febriana Dwipuji Kusuma/Meilysa T. Puspitasari (bye) Rachel Allessya Rose/Febi Setianingrum (bye) Ganda Campuran Amri Syahnawi/Nita Violina Marwah Vs Emre Sonmez/Yasemen Bektas (Turki) Marwan Faza/Aisyah S. Putri Pranata Vs Mihajlo Tomic/Andjela Vitman (Serbia).",Sport
88,"Lanny/Ester merupakan pasangan anyar racikan pelatih ganda putri PBSI, Karel Mainaky. Rencana memasangkan keduanya sebenarnya sudah muncul sejak beberapa waktu lalu, sebelum akhirnya resmi direalisasikan. ""Awalnya memang sudah ada pembicaraan mau ditandem Ester. Tapi belum tahu juga masih 50:50, karena dia masih main di beregu dan mau coba main single terus. Akhirnya saya pulang dari Macau Open disuruh main sama Ester,"" cerita Lanny saat ditemui di Pelatnas PBSI Cipayung, Jakarta Timur. Keputusan memasangkan keduanya cukup mengejutkan karena Ester selama ini dikenal sebagai spesialis tunggal putri. Pebulutangkis yang juga adik Chico Aura Dwi Wardoyo itu sebelumnya sempat menandai comeback dengan membela Indonesia di Badminton Asia Mixed Team Championship dan Piala Uber 2026 setelah pulih dari cedera yang membuatnya lama menepi. Cedera Jadi Titik Balik Ester mengungkapkan keputusan pindah ke sektor ganda bukanlah sesuatu yang mendadak. Wacana tersebut sudah dibahas sejak proses pemulihan cederanya. ""Memang kemarin setelah cedera, ada pembicaraan untuk pindah main ke double. Tapi ini bukan keputusan tiba-tiba dan sudah dipikirkan sejak lama. Ya, akhirnya keputusannya saya pindah double,"" ujar Ester. ""Bisa dibilang begitu (berat main di sektor single) karena saya cedera dua kali dan tak gampang untuk cover seluruh lapangan (dengan kondisi habis cedera),"" tambahnya. Menurut Ester, keputusan tersebut sepenuhnya diambil atas pertimbangannya sendiri dan juga mendapat dukungan dari pelatih tunggal putri PBSI, Imam Tohari. Sempat Sering Bertabrakan Beradaptasi dari nomor tunggal ke ganda ternyata bukan perkara mudah. Ester mengaku sempat terkejut dengan tempo permainan ganda yang jauh lebih cepat dibanding sektor tunggal. ""Pastinya ada banyak. Dari programnya beda. Cara latihan dan mainnya beda itu yang buat saya terkejut. Kan double main ya cepat. Single satu-satu,"" kata Ester. ""Awal-awal sering menabrak (dengan Lanny). Tapi karena main ganda ya akhirnya harus banyak ngobrol. Bangun chemistry juga,"" ujar Ester. Kini, proses adaptasi terus berjalan. Lanny pun meminta mereka tidak terburu-buru memasang target tinggi mengingat Ester baru pertama kali tampil di sektor ganda. ""Step by step, karena Ester baru pertama juga main di pertandingan ganda,"" kata Lanny. Ester memiliki harapan sederhana untuk debutnya bersama pasangan baru. ""Satu-satu dulu saja tapi inginnya juara."" (mcy/krs)",Sport
89,"Alwi Farhan tidak ingin membedakan prioritas saat menghadapi tiga turnamen besar secara beruntun. Tunggal putra Indonesia itu menegaskan akan tampil habis-habisan di setiap ajang karena semuanya membawa nama Merah Putih. Dalam dua bulan ke depan, tim bulutangkis Indonesia akan menjalani rangkaian turnamen bergengsi, dimulai dari Kejuaraan Dunia 2026 di India (17-23 Agustus), dilanjutkan China Masters 2026 level BWF World Tour Super 750 (1-6 September), lalu Asian Games 2026 di Aichi-Nagoya, Jepang (19 September-4 Oktober). Meski jadwal sangat padat, Alwi mengaku tidak pernah berpikir untuk mengatur puncak performa hanya di satu turnamen tertentu. ""Saya enggak memikirkan soal peak performance harus di turnamen mana. Lebih tepatnya setiap saya tampil, karena saya membela negara, enggak mungkin, 'Nanti puncaknya di turnamen ini saja.' Kalau ternyata tidak pas bagaimana?"" kata Alwi saat ditemui di Pelatnas PBSI Cipayung, Jakarta Timur. Juara Indonesia Masters 2026 itu mengaku tidak khawatir dengan padatnya jadwal, meski hanya ada jeda sekitar satu pekan di antara turnamen-turnamen tersebut. Menurut Alwi, yang terpenting adalah fokus pada pertandingan terdekat dan memberikan kemampuan terbaik di setiap kesempatan. ""Jadi setiap turnamen yang ada di depan, ya kita hadapi dan kita all out saja. Enggak perlu takut, enggak perlu untuk melihat jauh ke depan. Saya selalu berusaha be present hadir di momen sekarang dan fokus pada apa yang ada di depan saya,"" ujarnya. ""Pastinya saya berjuang untuk menghadapi Kejuaraan Dunia dulu. Setelah itu masih ada China Masters sebelum Asian Games. Jadi saya akan fokus step by step setiap turnamennya. Ya pasti all out yang di depan dulu,"" tambahnya. Persiapan Menuju Kejuaraan Dunia Alwi juga memastikan persiapannya menuju Kejuaraan Dunia berjalan sesuai rencana. Ia sudah kembali berlatih sejak pekan lalu dan merasa kondisinya semakin siap. ""Perjalanannya alhamdulillah sangat amat baik. Saya sudah memulai latihan sejak minggu lalu, dan sejauh ini persiapannya sangat baik dan saya merasa sangat siap untuk bisa mencapai target di Kejuaraan Dunia nanti,"" kata Alwi. Dengan tekad tampil maksimal di setiap turnamen, Alwi berharap dapat memberikan kontribusi terbaik bagi Indonesia, baik di Kejuaraan Dunia, China Masters, maupun Asian Games 2026. (mcy/krs)",Sport
90,"Alwi Farhan siap menghadapi tantangan besar Kejuaraan Dunia Bulutangkis yang digelar di India pada pertengahan Agustus ini.Alwi nggak mau pikirin venue. Tantangan besar yang dimaksud berkaitan dengan kesiapan tuan rumah dalam menyelenggarakan event besar level Grade 1 BWF. India sempat menjadi sorotan tajam saat menggelar India Open pada awal Januari 2026. Itu terjadi setelah serangkaian persoalan non teknis yang muncul di lapangan. Mulai dari isu kebersihan hingga hewan yang masuk ke arena Indira Gandhi Stadium, New Delhi. Nah, kebetulan venue yang digunakan untuk Kejuaraan Dunia pada 17-23 Agustus nanti, memakai tempat yang sama. Alwi Farhan tak menampik ada kekhawatiran terkait hal-hal non teknis tersebut. Namun ia memilih menyikapi hal itu secara positif. Terlebih, BWF disebutnya sudah melakukan peninjauan langsung sebelum Kejuaraan Dunia bergulir. ""Ya memang itu kondisi dan situasinya mau ngomong apa. Saya tak tahu kondisinya bakal gimana. Tapi saya saat dapat info, BWF dari dua minggu sebelum perhelatan dimulai mereka sudah standby di sana untuk memastikan bahwa tidak ada lagi yang dikomplain-komplain seperti kemarin,"" ujar Alwi. ""Kalau dibilang khawatir ya saya khawatir, tapi saya tak mau rugi karena semuanya merasakan. Yang ada begitu mau gimana lagi, harus kita nikmati saja lah,"" tegasnya. Terlepas dari itu, bagi Alwi, Kejuaraan Dunia tetap punya hawa yang berbeda dibanding turnamen lain. Tekanannya tinggi karena statusnya sebagai salah satu turnamen paling bergengsi di kalender BWF. ""Hawa Kejuaraan Dunia beda banget. Memang enggak ada yang senyum-senyum. Semua susah tidur, sudah enggak sabar mau main, orang sudah takut duluan sebelum main,"" katanya. ""Ya itu tantangannya kayak turnamen besar dan bergengsi. Memang yang juara yang bisa mengatasi itu semua. Kita lihat siapa yang bisa juara dan mengatasi rasa ragu-ragu dan takut,"" ujar dia. Alwi lantas berharap di Kejuaraan Dunia tahun ini bisa memberikan hasil terbaik. Pada edisi lalu, juara Indonesia Masters 2026 ini terhenti di babak 16 besar. ""Saya berharap Kejuaraan Dunia vibes-nya seperti Kejuaraan Dunia, penyelenggaraannya bagus, dan kita tim Indonesia bisa kasih yang terbaik,"" Alwi memungkasi. (mcy/aff)",Sport
